0.469,立方公尺 m3 ,天然氣 未燃燒;2018 ,647b0085d1d7d09bb2b6f4f0,行政院環境保護署2020,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.451,立方公尺 m3 ,天然氣 未燃燒;2019 ,647b0085d1d7d09bb2b6f4f0,行政院環境保護署2021,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.516,立方公尺 m3 ,天然氣 未燃燒;2020 ,647b0085d1d7d09bb2b6f4f0,行政院環境保護署2022,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
2.61,立方公尺 m3 ,天然氣 於固定源使用;2015 ,647b0085d1d7d09bb2b6f4f0,行政院環境保護署2017,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
2.6,立方公尺 m3 ,天然氣 於固定源使用;2016 ,647b0085d1d7d09bb2b6f4f0,行政院環保署2018,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
2.6,立方公尺 m3 ,天然氣 於固定源使用;2017 ,647b0085d1d7d09bb2b6f4f0,行政院環境保護署2019,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
2.58,立方公尺 m3 ,天然氣 於固定源使用;2018 ,647b0085d1d7d09bb2b6f4f0,行政院環境保護署2020,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
2.56,立方公尺 m3 ,天然氣 於固定源使用;2019 ,647b0085d1d7d09bb2b6f4f0,行政院環境保護署2021,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
2.63,立方公尺 m3 ,天然氣 於固定源使用;2020 ,647b0085d1d7d09bb2b6f4f0,行政院環境保護署2022,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
4.42,公斤 kg ,天然棉混紡紗,647b0085d1d7d09bb2b6f4f0,行政院環境保護署2017,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
2.71,公斤 kg ,天然橡膠 乳膠 ,647b0085d1d7d09bb2b6f4f0,經濟部工業局2017,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.00998,度 kwh ,太陽光電模組發電;10KW,647b0085d1d7d09bb2b6f4f0,經濟部能源局、陽光屋頂百萬座計畫推動辦公室2016,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
447,盞,太陽能LED燈具,647b0085d1d7d09bb2b6f4f0,行政院環境保護署2022,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.93,公斤 kg ,木漿 針葉樹化學木漿-半漂白或已漂白 ,647b0085d1d7d09bb2b6f4f0,經濟部工業局2016,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
359,立方公尺 m3 ,水中混凝土 210kgf/cm2 ,647b0085d1d7d09bb2b6f4f0,公路總局西部濱海公路南區臨時工程處2019,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
320,立方公尺 m3 ,水中混凝土 210kgf/cm2 ,647b0085d1d7d09bb2b6f4f0,公路總局西部濱海公路南區臨時工程處2019,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
242,立方公尺 m3 ,水中混凝土 210kgf/cm2 ,647b0085d1d7d09bb2b6f4f0,公路總局蘇花公路改善工程處2017,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
275,立方公尺 m3 ,水中混凝土 280kgf/cm2 ,647b0085d1d7d09bb2b6f4f0,公路總局蘇花公路改善工程處2017,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
1.33,公斤 kg ,水性水泥漆,647b0085d1d7d09bb2b6f4f0,行政院環境保護署2016,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
1.1,包,水性白膠,647b0085d1d7d09bb2b6f4f0,台南市環境保護局、南寶樹脂化學工廠股份有限公司2016,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.907,公斤 kg ,水泥 不分型號 ,647b0085d1d7d09bb2b6f4f0,公路總局蘇花公路改善工程處2017,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.948,公斤 kg ,水泥熟料,647b0085d1d7d09bb2b6f4f0,公路總局蘇花公路改善工程處2017,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.95,公斤 kg ,水泥熟料,647b0085d1d7d09bb2b6f4f0,行政院環保署2014,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
1.79,公斤 kg ,水梨,647b0085d1d7d09bb2b6f4f0,宜蘭縣政府環境保護局2017,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
2.37,公斤 kg ,水楊酸,647b0085d1d7d09bb2b6f4f0,經濟部工業局2018,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
2.16,公斤 kg ,丙三醇 甘油 ,647b0085d1d7d09bb2b6f4f0,經濟部工業局2016,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
1.88,公斤 kg ,丙烯 2012 ,647b0085d1d7d09bb2b6f4f0,行政院環保署2015,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
1.75,公斤 kg ,丙烯 2013 ,647b0085d1d7d09bb2b6f4f0,行政院環保署2015,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
3.37,公斤 kg ,丙烯腈,647b0085d1d7d09bb2b6f4f0,行政院環境保護署2016,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
2.74,公斤 kg ,丙烯腈-丁二烯橡膠,647b0085d1d7d09bb2b6f4f0,行政院環保署2015,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
2.32,公斤 kg ,丙烯醯胺,647b0085d1d7d09bb2b6f4f0,經濟部工業局2016,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
1.82,公斤 kg ,丙酮,647b0085d1d7d09bb2b6f4f0,行政院環境保護署2016,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
1.31,延噸公里 tkm ,以柴油動力垃圾車清除運輸一般廢棄物,647b0085d1d7d09bb2b6f4f0,行政院環境保護署2018,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.253,瓶,包裝飲用水 1460ml;PET包裝 ,647b0085d1d7d09bb2b6f4f0,泰山企業股份有限公司2020,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.121,瓶,包裝飲用水 600ml;PET包裝 ,647b0085d1d7d09bb2b6f4f0,泰山企業股份有限公司2020,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.644,瓶,可樂 寶特瓶裝;2L ,647b0085d1d7d09bb2b6f4f0,管考處2017,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.398,瓶,可樂 寶特瓶裝;600ml ,647b0085d1d7d09bb2b6f4f0,管考處2017,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
2.29,公斤 kg ,台灣鯛,647b0085d1d7d09bb2b6f4f0,衛生福利部食品藥物管理署2016,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
2.47,公斤 kg ,四氫呋喃 1;3-丁二烯製程 ,647b0085d1d7d09bb2b6f4f0,行政院環保署2018,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
3.42,公斤 kg ,四氫呋喃 丁二醇製程 ,647b0085d1d7d09bb2b6f4f0,行政院環保署2018,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.13,包,奶茶 250ml;鋁箔包裝 ,647b0085d1d7d09bb2b6f4f0,統一企業股份有限公司2018,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.14,包,奶茶 300ml;鋁箔包裝 ,647b0085d1d7d09bb2b6f4f0,統一企業股份有限公司2018,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.2,包,奶茶 375ml;鋁箔包裝 ,647b0085d1d7d09bb2b6f4f0,統一企業股份有限公司2018,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.11,包,奶茶;250ml 鋁箔包裝 ,647b0085d1d7d09bb2b6f4f0,統一企業2016,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.13,包,奶茶;300ml 鋁箔包裝 ,647b0085d1d7d09bb2b6f4f0,統一企業2016,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.16,包,奶茶;375ml 鋁箔包裝 ,647b0085d1d7d09bb2b6f4f0,統一企業2016,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
1.12,公斤 kg ,平板玻璃,647b0085d1d7d09bb2b6f4f0,行政院環境保護署2016,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
5.86,公斤 kg ,平面顯示器用玻璃基板,647b0085d1d7d09bb2b6f4f0,行政院環保署2014,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
1.24,公斤 kg ,未漂白牛皮紙袋和麻袋用紙製造,647b0085d1d7d09bb2b6f4f0,行政院環境保護署2017,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
7.59,公斤 kg ,未精煉銅；供電解法精煉用之陽極銅,647b0085d1d7d09bb2b6f4f0,經濟部工業局2017,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
2.93,公斤 kg ,正丁醇 1-丁醇 ,647b0085d1d7d09bb2b6f4f0,經濟部工業局2017,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
18.2,公斤 kg ,正銀漿,647b0085d1d7d09bb2b6f4f0,行政院環境保護署、中美矽晶製品股份有限公司宜蘭分公司、臺灣賀利氏材料科技股份有限公司2017,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.72,公斤 kg ,瓦楞芯紙 原紙 ,647b0085d1d7d09bb2b6f4f0,經濟部工業局2015,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.00478,支,甘蔗吸管,647b0085d1d7d09bb2b6f4f0,行政院環境保護署2022,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.27,公斤 kg ,生牛皮 不含養牛階段 ,647b0085d1d7d09bb2b6f4f0,經濟部工業局2018,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
4.86,公斤 kg ,生牛皮 含養牛階段 ,647b0085d1d7d09bb2b6f4f0,經濟部工業局2018,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
1.25,公斤 kg ,生石灰,647b0085d1d7d09bb2b6f4f0,經濟部工業局2015,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
3140,公秉 kl ,生質燃料油使用 含10%低硫燃料油;2015 ,647b0085d1d7d09bb2b6f4f0,經濟部中小企業處2017,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
3.93,公斤 kg ,甲基丙烯酸甲酯,647b0085d1d7d09bb2b6f4f0,行政院環保署2015,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
3.99,公斤 kg ,甲基丙烯酸甲酯,647b0085d1d7d09bb2b6f4f0,行政院環境保護署2020,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
2.26,公斤 kg ,甲酸鈉,647b0085d1d7d09bb2b6f4f0,經濟部工業局2018,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
2.34,公斤 kg ,甲醇,647b0085d1d7d09bb2b6f4f0,經濟部工業局2014,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.00535,公斤 kg ,石灰石,647b0085d1d7d09bb2b6f4f0,行政院環境保護署2016,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.06,顆,石英晶體振盪器-AW系列,647b0085d1d7d09bb2b6f4f0,台灣晶技股份有限公司2016,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.09,顆,石英晶體振盪器-BB系列,647b0085d1d7d09bb2b6f4f0,台灣晶技股份有限公司2014,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.09,顆,石英晶體諧振器車用電子零件-AB系列,647b0085d1d7d09bb2b6f4f0,台灣晶技股份有限公司2014,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.09,顆,石英晶體諧振器車用電子零件-AM系列,647b0085d1d7d09bb2b6f4f0,台灣晶技股份有限公司2014,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.35,公斤 kg ,石膏,647b0085d1d7d09bb2b6f4f0,經濟部工業局2015,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.51,公斤 kg ,石膏板,647b0085d1d7d09bb2b6f4f0,行政院環保署2015,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
4.5,公斤 kg ,石質地磚,647b0085d1d7d09bb2b6f4f0,宏洲窯業股份有限公司2015,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
1.31,公斤 kg ,石蠟,647b0085d1d7d09bb2b6f4f0,行政院環境保護署2017,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
94.8,公尺 m ,全鋁質混凝土管 管徑 300mm ,647b0085d1d7d09bb2b6f4f0,內政部營建署2018,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
199,公尺 m ,全鋁質混凝土管 管徑800mm ,647b0085d1d7d09bb2b6f4f0,內政部營建署2018,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
569,公尺 m ,全鋁質混凝土管 標稱管徑1000mm ,647b0085d1d7d09bb2b6f4f0,內政部營建署2017,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
6.38,公斤 kg ,再生料-廢冰箱-廢R11冷媒 活性碳冰水機法 ,647b0085d1d7d09bb2b6f4f0,行政院環保署回收基管會2015,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
16,公斤 kg ,再生料-廢冰箱-廢R11冷媒 液態氮法 ,647b0085d1d7d09bb2b6f4f0,行政院環保署回收基管會2015,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.9,公斤 kg ,再生料-廢冰箱-廢R12冷媒,647b0085d1d7d09bb2b6f4f0,行政院環保署回收基管會2015,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.48,公斤 kg ,再生料-廢冷暖氣機-廢R22冷媒,647b0085d1d7d09bb2b6f4f0,行政院環保署回收基管會2015,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.11,公斤 kg ,再生料-廢玻璃容器-玻璃砂,647b0085d1d7d09bb2b6f4f0,行政院環保署回收基管會2015,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.12,公斤 kg ,再生料-廢玻璃容器-玻璃砂 含容器廢棄階段 ,647b0085d1d7d09bb2b6f4f0,行政院環保署回收基管會2015,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.35,公斤 kg ,再生料-廢容器-PET廢塑膠片,647b0085d1d7d09bb2b6f4f0,行政院環保署回收基管會2015,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.39,公斤 kg ,再生料-廢容器-PET廢塑膠片 含容器廢棄階段 ,647b0085d1d7d09bb2b6f4f0,行政院環保署回收基管會2015,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.2,公斤 kg ,再生料-廢容器-PE廢塑膠片,647b0085d1d7d09bb2b6f4f0,行政院環保署回收基管會2015,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.22,公斤 kg ,再生料-廢容器-PE廢塑膠片 含容器廢棄階段 ,647b0085d1d7d09bb2b6f4f0,行政院環保署回收基管會2015,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.32,公斤 kg ,再生料-廢容器-PP廢塑膠片,647b0085d1d7d09bb2b6f4f0,行政院環保署回收基管會2015,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.35,公斤 kg ,再生料-廢容器-PP廢塑膠片 含容器廢棄階段 ,647b0085d1d7d09bb2b6f4f0,行政院環保署回收基管會2015,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.22,公斤 kg ,再生料-廢容器-PVC廢塑膠片,647b0085d1d7d09bb2b6f4f0,行政院環保署回收基管會2015,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.24,公斤 kg ,再生料-廢容器-PVC廢塑膠片 含容器廢棄階段 ,647b0085d1d7d09bb2b6f4f0,行政院環保署回收基管會2015,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.2,公斤 kg ,再生料-廢容器-未發泡PS廢塑膠片,647b0085d1d7d09bb2b6f4f0,行政院環保署回收基管會2015,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.22,公斤 kg ,再生料-廢容器-未發泡PS廢塑膠片 含容器廢棄階段 ,647b0085d1d7d09bb2b6f4f0,行政院環保署回收基管會2015,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.32,公斤 kg ,再生料-廢紙容器-脫墨紙漿,647b0085d1d7d09bb2b6f4f0,行政院環保署回收基管會2015,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.36,公斤 kg ,再生料-廢紙容器-脫墨紙漿 含容器廢棄階段 ,647b0085d1d7d09bb2b6f4f0,行政院環保署回收基管會2015,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.31,公斤 kg ,再生料-廢乾電池-二氧化錳,647b0085d1d7d09bb2b6f4f0,行政院環保署回收基管會2015,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.16,公斤 kg ,再生料-廢乾電池-鋅,647b0085d1d7d09bb2b6f4f0,行政院環保署回收基管會2015,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.22,公斤 kg ,再生料-廢乾電池-鐵,647b0085d1d7d09bb2b6f4f0,行政院環保署回收基管會2015,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.53,公斤 kg ,再生料-廢塑膠容器-發泡PS廢塑膠粒,647b0085d1d7d09bb2b6f4f0,行政院環保署回收基管會2015,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.66,公斤 kg ,再生料-廢塑膠容器-發泡PS廢塑膠粒 含容器廢棄階段 ,647b0085d1d7d09bb2b6f4f0,行政院環保署回收基管會2015,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.3,公斤 kg ,再生料-廢照明光源-混合五金廢料,647b0085d1d7d09bb2b6f4f0,行政院環保署回收基管會2015,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
1635.66,公斤 kg ,再生料-廢照明光源-蒸餾汞,647b0085d1d7d09bb2b6f4f0,行政院環保署回收基管會2015,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.3,公斤 kg ,再生料-廢照明光源-廢玻璃,647b0085d1d7d09bb2b6f4f0,行政院環保署回收基管會2015,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.33,公斤 kg ,再生料-廢照明光源-廢塑膠,647b0085d1d7d09bb2b6f4f0,行政院環保署回收基管會2015,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.3,公斤 kg ,再生料-廢照明光源-廢鋁,647b0085d1d7d09bb2b6f4f0,行政院環保署回收基管會2015,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.3,公斤 kg ,再生料-廢照明光源-廢鐵,647b0085d1d7d09bb2b6f4f0,行政院環保署回收基管會2015,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.12,公斤 kg ,再生料-廢電子電器暨廢資訊物品-待再處理二次料,647b0085d1d7d09bb2b6f4f0,行政院環保署回收基管會2015,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.12,公斤 kg ,再生料-廢電子電器暨廢資訊物品-廢玻璃,647b0085d1d7d09bb2b6f4f0,行政院環保署回收基管會2015,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.13,公斤 kg ,再生料-廢電子電器暨廢資訊物品-廢塑膠,647b0085d1d7d09bb2b6f4f0,行政院環保署回收基管會2015,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.11,公斤 kg ,再生料-廢電子電器暨廢資訊物品-廢銅,647b0085d1d7d09bb2b6f4f0,行政院環保署回收基管會2015,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.1,公斤 kg ,再生料-廢電子電器暨廢資訊物品-廢潤滑油,647b0085d1d7d09bb2b6f4f0,行政院環保署回收基管會2015,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.15,公斤 kg ,再生料-廢電子電器暨廢資訊物品-廢鋁,647b0085d1d7d09bb2b6f4f0,行政院環保署回收基管會2015,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.12,公斤 kg ,再生料-廢電子電器暨廢資訊物品-廢鐵,647b0085d1d7d09bb2b6f4f0,行政院環保署回收基管會2015,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.1,公斤 kg ,再生料-廢電視機暨廢顯示器-錐管玻璃,647b0085d1d7d09bb2b6f4f0,行政院環保署回收基管會2015,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
1.19,公斤 kg ,再生料-廢鋁容器-鋁錠,647b0085d1d7d09bb2b6f4f0,行政院環保署回收基管會2015,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
1.23,公斤 kg ,再生料-廢鋁容器-鋁錠 含容器廢棄階段 ,647b0085d1d7d09bb2b6f4f0,行政院環保署回收基管會2015,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.14,公斤 kg ,再生料-廢壓縮機/廢馬達二次拆解-廢銅,647b0085d1d7d09bb2b6f4f0,行政院環保署回收基管會2015,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.14,公斤 kg ,再生料-廢壓縮機/廢馬達二次拆解-廢鋁,647b0085d1d7d09bb2b6f4f0,行政院環保署回收基管會2015,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.15,公斤 kg ,再生料-廢壓縮機/廢馬達二次拆解-廢鐵,647b0085d1d7d09bb2b6f4f0,行政院環保署回收基管會2015,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.25,公斤 kg ,再生料-廢鐵容器-碎鐵,647b0085d1d7d09bb2b6f4f0,行政院環保署回收基管會2015,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.26,公斤 kg ,再生料-廢鐵容器-碎鐵 含容器廢棄階段 ,647b0085d1d7d09bb2b6f4f0,行政院環保署回收基管會2015,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.59,片,再生高壓透水混凝土地磚 20cm*10cm*6cm ,647b0085d1d7d09bb2b6f4f0,健源有限公司2020,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
1.18,片,再生高壓透水混凝土地磚 20cm*20cm*6cm ,647b0085d1d7d09bb2b6f4f0,健源有限公司2020,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
2.65,片,再生高壓透水混凝土地磚 30cm*30cm*6cm ,647b0085d1d7d09bb2b6f4f0,健源有限公司2020,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
3.08,公斤 kg ,再生影印紙,647b0085d1d7d09bb2b6f4f0,行政院環保署2014,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.7,公斤 kg ,再生鋁錠,647b0085d1d7d09bb2b6f4f0,行政院環保署2015,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.0403,公斤 kg ,再生鋅合金錠,647b0085d1d7d09bb2b6f4f0,行政院環境保護署2017,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.04,公斤 kg ,再生鋅錠,647b0085d1d7d09bb2b6f4f0,行政院環境保護署2017,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
2.58,公斤 kg ,冰醋酸 甲醇羰基化法 ,647b0085d1d7d09bb2b6f4f0,行政院環境保護署2016,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
1.44,公斤 kg ,冰醋酸 醋酸甲酯與甲醇共沸物羰基合成法 ,647b0085d1d7d09bb2b6f4f0,行政院環境保護署2016,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
5.03,公斤 kg ,合成偶氮類有機顏料,647b0085d1d7d09bb2b6f4f0,行政院環保署2014,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
1.5,公斤 kg ,合成橡膠乳液 NBR Latex ,647b0085d1d7d09bb2b6f4f0,行政院環境保護署2017,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
2.39,公斤 kg ,合成橡膠乳液 SBR Latex ,647b0085d1d7d09bb2b6f4f0,行政院環境保護署2017,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
18.2,包,地質改良處理劑 50公斤;紙袋裝 ,647b0085d1d7d09bb2b6f4f0,中聯資源股份有限公司2022,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
363,袋,地質改良處理劑 太空袋裝 ,647b0085d1d7d09bb2b6f4f0,中聯資源股份有限公司2022,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
359,公噸 mt ,地質改良處理劑 散裝 ,647b0085d1d7d09bb2b6f4f0,中聯資源股份有限公司2022,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
15.9,公斤 kg ,地質改良處理劑;50kg  紙袋裝 ,647b0085d1d7d09bb2b6f4f0,中聯資源股份有限公司2016,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
318,公噸 mt ,地質改良處理劑;太空包裝,647b0085d1d7d09bb2b6f4f0,中聯資源股份有限公司2016,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
314,公噸 mt ,地質改良處理劑;散裝,647b0085d1d7d09bb2b6f4f0,中聯資源股份有限公司2016,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
3.57,公斤 kg ,多元氯化鋁,647b0085d1d7d09bb2b6f4f0,經濟部工業局2014,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.03,公斤 kg ,多元氯化鋁 氧化還原置換法 ,647b0085d1d7d09bb2b6f4f0,行政院環保署2015,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.5,公斤 kg ,多元氯化鋁 鋁灰鹽酸法 ,647b0085d1d7d09bb2b6f4f0,行政院環保署2015,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
0.134,公斤 kg ,多孔隙瀝青混凝土,647b0085d1d7d09bb2b6f4f0,公路總局西部濱海公路南區臨時工程處2019,6487b4a9597d13b8a4a661a3,2023/7/17,本系統未曾,國內資料
